GY,TILL,FUNG,INOC,SOM,Clay,Silt,Sand,Pp_pre,Pp_1,Pp_2,Pp_3,Pp_4,SDI_pre,SDI_1,SDI_2,SDI_3,SDI_4,AWDR_pre,AWDR_1,AWDR_2,AWDR_3,AWDR_4,Tm_pre,Tm_1,Tm_2,Tm_3,Tm_4,Rad_1,Rad_2,Rad_3,Rad_4,vpd_pre,vpd_1,vpd_2,vpd_3,vpd_4,Q_1,Q_2,Q_3,Q_4
4504,N,X1,N,6.071027209050951,32.5,63.2,4.3,37.04,62.44,29.38,57.02,89.69,0.4840776166812001,0.559826370681327,0.4112610882459101,0.5318302365134391,0.4499160793373774,17.93023492187165,34.955558585342054,12.08285077266484,30.3249600859963,40.35297315576938,10.980833333333333,14.215,23.003833333333333,23.028,22.1055,666.6780395627,665.1711544965,626.8817511963,553.6381736948999,0.7450493333333333,0.9233538709677419,1.5598656666666666,1.6263376666666665,1.7187096666666666,1.0036211633035894,0.5214958508247232,0.49194115192091936,0.4617604694276387
4961,N,X2,N,5.020074631460011,27.8,29.4,42.8,53.96,64.13,139.02,186.25,65.35000000000001,0.5364555672534299,0.5343537058064506,0.6690372264651326,0.5445130134175803,0.5825281909809188,28.947142408995077,34.268103153367676,93.00955522318274,101.41554874902432,38.06821728060305,10.263333333333334,12.678225806451612,20.126666666666665,22.556666666666665,23.373,610.5341261466999,573.4152644119,638.6895107273999,534.5841127310999,0.6087916666666666,0.8823558064516129,1.5064663333333332,1.8792173333333333,2.050164,1.158678468597545,0.5448674622488119,0.5176706547960493,0.41620343601726034
4004,N,X1,N,6.071027209050951,32.5,63.2,4.3,83.92,86.86,105.41,44.23,76.48,0.745552370701945,0.7224024487268271,0.6437053989130176,0.5105441145378654,0.58603522661321406,62.566754949307224,62.747876696412206,67.85298609942119,22.581366186009785,44.819974131378615,9.736333333333333,16.12758064516129,18.321833333333334,22.9495,22.5295,575.4005818388999,631.7827094735,630.8719174191,541.4155823829,0.779837,1.2340390322580645,1.5047296666666665,1.9239073333333334,1.9337976666666665,0.7428327707212178,0.6995478541402363,0.49775050578412783,0.4418052947011916
2732,N,NF,N,3.454074631460011,31,51.5,17.5,163.19,132.54,170.71,35.95,123.35,0.6191145422867461,0.5727567872512263,0.6999536602773383,0.5758048551599616,0.6159113548965044,101.0333021557741,75.91318458227752,119.48908934594442,20.70018454300062,75.97266562648382,13.998833333333334,20.03241935483871,21.675,20.275166666666667,20.441333333333333,644.4155192845,587.8819705643999,620.6370782919,467.2051744063,1.107154,1.6267112903225807,1.8888853333333333,1.6512580000000001,1.7727246666666667,0.5989479211565766,0.511403686861651,0.5873168546686572,0.442767280783675
5237,N,X2,N,3.020074631460011,15.8,75.7,8.5,89.66,135.11,80.69,71.63,104.69,0.46636797659293605,0.666044173199403,0.5235324970338093,0.4514638458782501,0.6148118067025752,41.81455278132265,89.98922824097134,42.24383718565807,32.33835528025905,64.3646480436926,8.511166666666666,14.98741935483871,19.72683333333333,24.719333333333335,19.626166666666666,616.7368019319,608.2363941274999,631.4700635418,557.2115733702,0.6874106666666666,1.1468077419354838,1.601528,2.1041896666666666,1.5384856666666666,0.8816758686460832,0.5962882328837968,0.44818280231182156,0.5460484857564858
5864,N,X2,N,5.320074631460011,35.2,41.3,23.5,34.37,103.45,124.83,82.48,112.32,0.5727548435426844,0.5690504450569105,0.6375188874695311,0.4148216489111917,0.5939707416033718,19.68558397256206,58.86826854113739,79.58148272282156,34.214489602195094,66.71479369689072,6.287833333333333,11.787903225806451,18.642833333333332,20.695,21.418833333333332,620.1479116521,594.2381662119,645.9144644221999,539.6086269090999,0.44223633333333334,0.7151125806451613,1.5173830000000001,1.6924286666666666,1.8120996666666667,1.296434062955669,0.6446486390047933,0.5930091147400302,0.4744270140516774
3229,N,X1,Y,2.561173925486701,16.6,50.9,32.5,82.48,142.79999999999998,116.66,45.95,168.4,0.6223143129466631,0.5295713290193946,0.6499395546412765,0.6148045637754583,0.6660620760257898,51.32848453184077,75.62278578396955,75.82194844445131,28.250269705482314,112.16485360274301,9.261166666666666,17.543064516129032,23.54083333333333,25.266166666666667,23.814166666666665,617.291032587,590.2892510229,615.5587619698999,512.2208547765,0.7384076666666666,1.404117741935484,2.083969,2.2104706666666667,2.1401733333333333,0.6835613104735063,0.45365241458408323,0.4260029657563821,0.3901634303665012
2712,N,X1,N,2.444373259631301,22.6,72.6,4.8,145.62,133.35,212.83,145.24,95.58,0.44347132411737783,0.5762418690682918,0.5366372178021983,0.5461340847512653,0.5623761055408077,64.57829421797256,76.84185324025671,114.21249906484188,79.32051446927379,53.7519081675904,15.430833333333334,18.71661290322581,25.311666666666667,27.056333333333335,26.056833333333334,607.952309651,592.3737782234,566.1824597410999,544.0423247887,1.1504866666666667,1.5850799999999998,2.3770729999999998,2.6361329999999996,2.3120079999999996,0.6354709867397532,0.4169659013176389,0.3644703171933706,0.36103446403032335
3763,N,X1,N,6.071027209050951,32.5,63.2,4.3,66.99,155.84,145.17,32.65,114.33,0.49904583029558014,0.5806753795449305,0.42387784986118004,0.34125493121917927,0.4872032043513024,33.43108017150091,90.49245114828197,61.534347464347505,11.141973504306202,55.7019423534844,6.2043333333333335,10.145806451612904,17.742166666666666,24.420166666666667,23.704166666666666,561.8550981717,647.7573219249999,642.9755369674,562.7533035433,0.6827783333333333,0.8765006451612903,1.4286863333333333,2.1223216666666667,2.058207,1.6749057754337953,0.7388254239130477,0.4676501242686752,0.42743412949720544
3009,Y,X1,N,1.120074631460011,34.4,60.9,4.7,204.34,136.93,98.17999999999999,79.47,54.08,0.4234822126443933,0.6658811185149784,0.5440765092688175,0.49350287273020416,0.42607005104157764,86.53435533175532,91.17910155825601,53.41743168001249,39.21867329586932,23.041868360328518,17.956333333333333,20.36983870967742,24.240333333333332,27.6185,25.424666666666667,603.4638270424999,618.4663029617,563.3920338765,521.7734801240999,1.3677076666666668,1.7251406451612905,2.1727513333333333,2.6552510000000002,2.232557,0.5538765805508131,0.4592352817425332,0.35097052033105847,0.3567905796892978
5088,N,NF,N,0.788771897243957,18,79,3,93.74,124.85,65.88,115.74,19.93,0.5528412227473951,0.5716468794292691,0.5131175808667636,0.4809193235346199,0.35468725584733435,51.82333622034081,71.37011289674425,33.804186227502385,55.66160250589691,7.068917009037373,14.339,21.196935483870966,23.811666666666667,25.52166666666667,23.452166666666667,620.1390893957999,633.4103222486,597.3162487126999,514.4654249394999,1.1409973333333332,1.837311935483871,2.078024,2.262992333333333,2.0471996666666668,0.5332990734534598,0.4787038144209373,0.40940542612047554,0.39791418388809197
4833,N,X1,N,3.620074631460011,24.9,72.6,2.5,135.57,108.28999999999999,104.58,98.61,53.730000000000004,0.6430071156849811,0.4563982711409742,0.7144946784857095,0.525008862721994,0.4054666051447617,87.17247467341289,49.42336878185609,74.72185347603549,51.771123953015824,21.785720694428047,12.273,14.29225806451613,21.633,24.436666666666667,22.49,657.6732783049999,587.2411068698,618.2638387625999,556.1731236134,0.8648746666666667,1.0774903225806451,1.8087626666666667,2.1150486666666666,1.8815616666666668,0.9601284768990301,0.505485055887911,0.4487017299371295,0.4522016827312532
3631,N,NF,N,2.570074631460011,15,65,20,108.94,77.43,46.04,147.91,24.13,0.7140328403315361,0.6146037086290547,0.42384703926837064,0.5252666465201735,0.3538905490589379,77.78673762571755,47.588765159147705,19.513917687915782,77.69218968679887,8.539378948792171,6.791333333333333,15.74,22.405833333333334,21.885666666666665,19.943166666666666,665.5244892597999,668.8214556291,529.4965487351,512.1103894823,0.7370800000000001,1.2788332258064516,1.8534659999999998,1.892607,1.5482333333333334,0.8961539581627437,0.544853619505502,0.45165025526560243,0.489275323026276
5764,N,NF,N,3.540074631460011,18.7,55.6,25.7,57.28,96.58,192.05,114.14,100.89,0.5636446614411468,0.5412788005714313,0.6442224807599354,0.6079815576580773,0.5297921517679206,32.285566207348886,52.27670655918883,123.7229274299456,69.39501499109294,53.45073019186551,7.138833333333333,21.97822580645161,23.686166666666665,23.317333333333334,23.532666666666668,615.4990993409999,572.5275186148,607.1863393115,542.4297264585999,0.688775,1.7618970967741936,2.0940090000000002,2.0732553333333334,2.104552,0.49606060757366455,0.4378018191544666,0.4759776202638171,0.420134699745473
4435,N,X1,N,0.788771897243957,18,79,3,158.45,142.97,48.53,103.1,35.68,0.7249687622052017,0.6471690960582761,0.3847462519558944,0.4949924931109901,0.4254231052876963,114.8713003714142,92.52576566345174,18.671735607419556,51.03372603974307,15.179096396665003,18.5215,23.79209677419355,23.7945,22.032333333333334,23.3745,598.7148647488999,640.3469301107,617.997298524,490.0862654586,1.5194653333333332,2.1516867741935486,2.0929830000000003,1.8335186666666665,2.003827,0.4424597225870065,0.4850626059946223,0.5160504271350521,0.37864324672744676
5284,N,NF,Y,1.342983721140011,6,6.7,87.3,11.219999999999999,31.75,45.32,66.14,29.23,0.3645265897566567,0.575915736222384,0.4436344611530315,0.2526229565063103,0.28669798911521005,4.089988337069688,18.285324625060692,20.10551377945539,16.70848234332736,8.38018222183759,9.431166666666666,11.781774193548387,23.023666666666667,26.000166666666665,23.929333333333332,678.6649675632999,754.1406553531,697.3281174824,625.1658400696,0.23353200000000002,0.36851870967741934,0.7448966666666667,1.4192006666666666,1.4646313333333332,1.3524049361667587,0.5665150810475164,0.45116800926756057,0.45013302947664824
4590,N,NF,N,5.420074631460011,26.9,49.3,23.8,56.769999999999996,66.94,156.84,92.87,77.02,0.543061120349149,0.5019192724959306,0.6345609640916716,0.5088457788356557,0.536427800328536,30.829579802221186,33.59847610087759,99.52454160813778,47.25650748046735,41.31566918130384,11.6795,14.660322580645161,20.174166666666668,22.7335,23.093333333333334,643.1329306329,556.8433261970999,629.6674647489,523.3772422733999,0.6728310000000001,0.9649448387096775,1.624578,1.8984963333333333,2.004858,0.9358870735552984,0.5345157943483211,0.5045665024916993,0.4130014389262795
2734,Y,NF,N,2.301206479159501,18.1,67.7,14.2,33.36,33.75,140.12,45.71,94.95,0.5390574100436218,0.42315675865282176,0.7077681029488796,0.4548354189718528,0.5691342402995838,17.982955199055226,14.281540604532735,99.17246658519701,20.790527001203394,54.039296116445485,17.1355,22.307903225806452,22.570999999999998,24.198333333333334,22.85333333333333,688.1596113134,568.4327101271,605.6833232327,494.6499866223,1.2089296666666667,1.5395138709677418,1.7717496666666666,2.006978,1.8254993333333334,0.5326634811593756,0.4590125353899174,0.4419486173141162,0.3847311324878721
2417,N,X1,N,4.962849507418771,9.1,26.8,64.1,81.42,103.06,50.67,80.12,172.04,0.5555214909031205,0.6018185285488954,0.3931018505441098,0.6878424118241175,0.6882029820361129,45.23055978933208,62.023417552249164,19.918470767070044,55.1099340353483,118.39844102949284,12.099666666666668,17.67516129032258,21.410833333333333,21.917,20.379166666666666,668.131913214,651.9317059348,580.2653605788,476.65240341469996,0.8502296666666667,1.2992493548387096,1.701675,1.763998,1.6855446666666667,0.7276955395995153,0.5619119359648409,0.48549081083620943,0.4491485494489752
6046,N,X2,N,5.820074631460011,38.5,46.3,15.2,4.06,58.86,125.88000000000001,135.68,139.77,0,0.6258166504608947,0.6769389765048177,0.6867288586949469,0.6210600226516206,0,36.835568046128266,85.21307836242646,93.1753715477304,86.80555936601702,9.604833333333334,11.834032258064516,19.8785,22.359333333333332,23.014666666666667,578.3264953406,612.2509710031,617.3118214356999,528.8787464549999,0.5424203333333334,0.680516129032258,1.2658289999999999,1.8253546666666667,1.961184,1.2677797700217381,0.5884339989764099,0.5046877600328338,0.4178351125694924
4518,Y,NF,Y,3.745074631460011,18.2,65.2,16.6,45.449999999999996,133.4,207.71,180.37,72.95,0.5091206391051184,0.5977420846102061,0.7135716955915228,0.2732801689830429,0.5823976858961272,23.139533047327628,79.7387940870015,148.2159768913152,49.29154407947145,42.48591118612248,3.833833333333333,17.91048387096774,23.973666666666666,24.476666666666667,22.6795,610.0937686976999,565.2965231828,633.4380165951,568.9758313282,0.5240263333333334,1.3416212903225808,2.067694,2.178958666666667,1.8830913333333332,0.6558977378840738,0.4220902371479266,0.46246669647119953,0.4567196678466669
3110,Y,X1,N,2.463952094006041,15,81,4,54.5,63.54,204.97,25.68,85.95,0.563579779224007,0.5881945619258743,0.6151142235114441,0.37221582435222283,0.5013574270418715,30.715097967708385,37.37388246477005,126.07996239314069,9.558502369365081,43.091670854248854,9.245666666666667,18.30661290322581,18.22083333333333,22.96366666666667,25.41283333333333,601.9657942404999,584.9590573442,673.8734767479999,552.6105615623,0.818939,1.4239387096774194,1.5343633333333333,1.9196556666666669,2.321251333333333,0.6206890725268859,0.6584035818583498,0.5311273920514583,0.38347823416596
4483,N,X1,N,4.026662597743171,29,68,3,83.79,74,253.66,103.45,41.62,0.5486199280419022,0.5559595691937292,0.7399067284696184,0.621609301767811,0.6815985402509196,45.96886377063099,41.14100812033596,187.68474074360338,64.30548226788005,28.368131245243273,9.548833333333333,17.176774193548386,20.317333333333334,22.376666666666665,23.084666666666667,617.3963675333999,561.3328487074,591.881392034,558.6371847975,0.7427843333333333,1.3316716129032258,1.7384353333333333,2.0014413333333336,1.9792293333333335,0.7192197697896074,0.5365453136875377,0.4943298789404107,0.4410763264049324
4093,N,X1,N,6.071027209050951,32.5,63.2,4.3,153.39000000000001,151.58,117.34,76.69,88.59,0.5931299496768739,0.6319845624737712,0.5894348871970726,0.5771589916222352,0.5000831474488558,90.9802029809357,95.79621997977425,69.1642896637045,44.262323067509215,44.30236603249414,9.783666666666667,16.836612903225806,21.2625,24.66,19.9025,613.7133420664,608.8155020286999,587.5893297521,548.9325306180999,0.8208393333333334,1.3145758064516129,1.804744,2.218989,1.612482,0.7435455747744035,0.5399614342088113,0.42414521655633997,0.534128590554574
3807,N,NF,N,3.002855469472711,33.3,49.3,17.4,74.44,172.51,94.53,112.06,89.91,0.7019558922381454,0.6872631052460577,0.6996630122255234,0.6162024964931522,0.5099096631071047,52.25359661820754,118.5597582859974,66.13914454567873,69.05165175702264,45.845977809959784,12.3255,15.50725806451613,20.165,23.67,22.263333333333332,588.1531802518999,631.6647550844,562.3574728899999,543.5753643119999,0.9253389999999999,1.2610903225806451,1.6459359999999998,2.1777946666666668,1.9409406666666666,0.8212492500573642,0.6025337831311556,0.43446324561247973,0.4540580397275688
3243,N,NF,N,2.770074631460011,31,51.5,17.5,121.27,139.87,157.32999999999998,122.78,39.19,0.7130462631389699,0.7339522510768715,0.7552300869830084,0.6785295385734149,0.43665345182513327,86.47112033086287,102.65790135812202,118.82034958503671,83.30985674604388,17.112448777026973,12.9475,19.071612903225805,22.238500000000002,21.619666666666667,21.292833333333334,596.7212569594,559.7365836854,569.0284186128,564.1147926338999,1.0344573333333333,1.5827545161290322,1.9556006666666668,1.9110366666666667,1.7173396666666667,0.6012783091880376,0.47047723756428045,0.49868272710546696,0.49205716836829283
5246,Y,X1,N,2.420074631460011,24.9,72.6,2.5,100.32000000000001,169.19,158.26,97.29,56.29,0.46407120173420735,0.5920985355862277,0.6787306638392486,0.5695241385693699,0.21108606863239268,46.555622957975686,100.17715123583386,107.41591485919948,55.409003441414,11.882034803317383,10.0985,14.753225806451614,19.393166666666666,20.867166666666666,19.0985,570.5224082088,588.2247951797,638.8764844588,620.2241224108,0.7481526666666666,1.1465896774193547,1.598752,1.732471,1.5523166666666666,0.8169761348216292,0.5972525906030642,0.5793490371436796,0.6401655679262068
4650,N,X2,N,7.253278781659901,45,30,25,169.34,218.68,122.19,20.439999999999998,130.18,0.6734699024175642,0.5334873543505123,0.5383155312376512,0.400813495256141,0.6792346665304079,114.04539327539032,116.66301464937004,65.77677476192859,8.192627843035522,88.4227688889285,9.040666666666667,18.21451612903226,20.737833333333334,21.070333333333334,19.054333333333332,656.1755564507,602.8273711501,625.9363164398,428.8967501644,0.8153133333333332,1.4676948387096775,1.802651,1.7599943333333332,1.6612356666666668,0.7038369903121307,0.5618123661068212,0.5623115111988454,0.4506459749191182
2726,Y,X1,N,2.520074631460011,22.6,72.6,4.8,90.17,126.25,46.16,204.18,5.529999999999999,0.6067418475034686,0.5925283408449966,0.0730613173489922,0.732187909852695,0.2015003858785011,54.70991238938777,74.80670303168083,3.3725104088294797,149.49812743372328,1.114297133908111,12.598666666666666,20.897903225806452,25.6105,23.547833333333333,24.956333333333333,613.6226604448,660.7573915951999,482.83288982589994,574.5862975611,1.0278486666666669,1.7700806451612903,2.2830453333333334,2.1569403333333335,2.1219946666666667,0.541775182536928,0.4503921340288741,0.37623454446102883,0.40181765885484017
4696,N,X1,N,6.071027209050951,32.5,63.2,4.3,55.57,189.84,54.72,126.4,40.18,0.6259764763085786,0.6221196261744434,0.5850594172738436,0.6719825050043833,0.46882622645195365,34.78551278846771,118.10318983295633,32.01445131322472,84.93858863255404,18.837437778839497,7.904,12.895967741935484,17.097666666666665,22.358999999999998,22.210333333333335,596.3349227786,676.7948371082,577.4566717757999,593.6165053322,0.5408383333333334,0.9434806451612904,1.2966463333333333,1.8837596666666665,1.8473703333333333,1.1086057359590005,0.8155863169893192,0.4752430699080198,0.4922015709484774
4620,N,X1,Y,5.097702234673001,12.7,51.4,35.9,113.78,108.24000000000001,113.25,135.08,66.48,0.5119282146603127,0.567190954551799,0.6754624874397857,0.6789466366797934,0.40023302528064886,58.247192264050376,61.39274892068673,76.49612670255573,91.71211168270649,26.607491520657536,13.591666666666667,18.661612903225805,23.042166666666667,23.0055,19.815833333333334,667.3237424752999,587.5962778538,559.5411938456,543.8455755558999,1.029106,1.4295535483870967,1.9510593333333335,1.9514823333333333,1.5946146666666665,0.6795327096042741,0.4616023973984565,0.44139270392969543,0.530007705085292
5033,Y,X1,Y,5.107934961405891,12.8,49.2,38,122.49,61.2,29.97,169.87,67.27,0.49372171982210156,0.5101725105961521,0.4694643941528467,0.6660277822499575,0.3262032121749176,60.47597346100922,31.22255764848451,14.069847892760814,113.13813937080029,21.943690083006707,14.130333333333333,19.251774193548385,23.686,23.7855,20.869333333333334,673.1662278814,614.6004277692999,569.1845039906,571.0141592689,1.05549,1.4974274193548387,2.0484066666666667,2.075866,1.6695216666666668,0.6563034236719092,0.46621935716944507,0.4308437802476729,0.5134631088322367
4892,N,X1,N,5.390074631460011,12.2,53.2,34.6,28.650000000000002,74.44,112.4,71.47,159.75,0.4755654475757224,0.6232632840043307,0.6586775189030474,0.5476312006608136,0.5858882715235709,13.624950073044447,46.395718861282376,74.03535312470252,39.13920191122835,93.59565137589045,5.9623333333333335,21.34758064516129,23.550166666666666,23.263,23.6055,597.8924866816,565.287369659,629.131256455,517.6110230951,0.6269790000000001,1.6885464516129032,2.0277096666666665,1.9938813333333332,2.0795676666666667,0.5016733535317501,0.43581884427573386,0.49198642451986685,0.39718163206905427
4515,Y,NF,Y,3.745074631460011,18.2,65.2,16.6,45.449999999999996,133.4,207.71,180.37,72.95,0.5091206391051184,0.5977420846102061,0.7135716955915228,0.2732801689830429,0.5823976858961272,23.139533047327628,79.7387940870015,148.2159768913152,49.29154407947145,42.48591118612248,3.833833333333333,17.91048387096774,23.973666666666666,24.476666666666667,22.6795,610.0937686976999,565.2965231828,633.4380165951,568.9758313282,0.5240263333333334,1.3416212903225808,2.067694,2.178958666666667,1.8830913333333332,0.6558977378840738,0.4220902371479266,0.46246669647119953,0.4567196678466669
4436,Y,X1,N,5.620074631460011,52.6,45.2,2.2,63.13,299.57,13.21,24.22,80.33,0.5367085207385022,0.6280669035639956,0.3387405850023134,0.3134883076147348,0.5664269747497794,33.88240891422164,188.15000230066616,4.474763127880561,7.5926868104288765,45.50107888164978,12.7065,19.111129032258063,22.339833333333335,20.183500000000002,19.074166666666667,620.8116999678,644.464480662,590.6246461805999,409.6714362804,0.7353983333333333,1.5286467741935486,1.8304886666666667,1.5488883333333334,1.4803483333333334,0.6217364770210859,0.5261328985366545,0.5495188349077237,0.4159317413808101
5523,N,X2,N,5.120074631460011,32.1,52.7,15.2,75.22,199.82,87.78,19.82,67.17,0.5645566005074092,0.5894168564392687,0.4812897555705116,0.44958312892026586,0.5467605833990093,42.465947490167316,117.77727625369467,42.24761474397951,8.91073761519967,36.725908386911456,10.381833333333333,16.009516129032257,20.159,26.073666666666668,20.64,585.3518892779,631.4912444452,621.724314208,583.7433292158,0.7042136666666666,1.230480322580645,1.618265,2.2971190000000004,1.5958356666666667,0.7572666271208782,0.5964482571745243,0.4122061871698141,0.5282919373211175
4649,N,X1,N,3.420074631460011,26,33.9,40.1,127.7,49.949999999999996,35.5,157.58,176.59,0.6675193592299301,0.6345003380804844,0.6071549025099542,0.5471025523725797,0.68141844207077,85.24222217366207,31.693291887120196,21.553999039103374,86.21242020287112,120.33168268527727,12.121666666666666,16.16790322580645,21.35033333333333,24.078500000000002,22.625333333333334,608.7940753800999,652.2686748497,587.1307839748,474.64968065719995,0.8473766666666667,1.273258064516129,1.6748066666666666,2.063526,2.024977333333333,0.776487885580718,0.5646721414789717,0.434892788493312,0.3900922698956416
3535,N,X1,Y,7.228083500949051,18.9,38,43.1,129.38,100.48,137.7,155.78,45.14,0.5808369053953379,0.6154594954516044,0.6878577727215798,0.5231003173212645,0.4502190270723541,75.14867882004881,61.84137010297721,94.71801530376153,81.48856743230658,20.322886882046063,11.436666666666667,16.925806451612903,21.96783333333333,22.066333333333333,18.6455,669.4582180054999,592.2914909671999,600.0913198873,547.5985614264999,0.8780743333333334,1.272711935483871,1.8055593333333333,1.835878,1.4522313333333334,0.7903057233870662,0.49545480892619115,0.5012527908325627,0.5814700031691047
4250,N,X1,N,3.350074631460011,13,67,20,60.38,72.36,74.49,160.3,159.82,0.5618252871341394,0.437548532356052,0.6042706977166961,0.6230525650248071,0.5587182633457063,33.92301083715934,31.661011801283923,45.01212427291669,99.87532617347658,89.29435284791077,8.3341666666666665,17.054193548387097,20.538333333333334,20.812333333333335,22.844833333333334,706.5276734367,624.8654272197,610.9176629238999,519.7761013893,0.787134,1.2213087096774193,1.5793936666666666,1.6220176666666666,1.9907249999999999,0.8054723752398666,0.5712351572866338,0.5502847620357438,0.41762949748256184
4418,Y,X1,N,2.620074631460011,17.5,38.6,43.9,51.57,90.67,136.71,133.96,11.59,0.6407658259035431,0.6506633875938114,0.6176238438113726,0.5812684386928563,0.28345105049531677,33.04429364184572,58.99564935313088,84.43535568745276,77.86672004729503,3.2851976752407213,8.9225,16.13725806451613,21.179333333333332,22.503166666666665,19.417,651.499086275,593.0512025531,560.0051342037999,513.4221286049,0.7464573333333334,1.2121312903225807,1.7991223333333333,1.9043606666666668,1.4844883333333332,0.8448836958900999,0.5319636609171563,0.4573759229751704,0.5060334033144213
4440,N,NF,N,3.120074631460011,14.3,54.5,31.2,59.33,112.42999999999999,195.22,141.27,277.65,0.5545824201782479,0.6245190341468944,0.5792168189259719,0.5076020162881019,0.7605443755378111,32.90337498917545,70.21467500913533,113.07470739072824,71.70893684102016,211.16514586807324,8.3275,19.92774193548387,22.917166666666667,21.976166666666668,22.1365,611.0869126169999,572.2664916386,618.7051744460999,458.3157720567,0.6837506666666667,1.5154122580645162,2.020998,1.8155096666666666,1.9133553333333335,0.5646729685898438,0.45984653166829403,0.5194309801225492,0.38558777523425924
3263,N,NF,Y,3.9953895307456513,14.7,57.5,27.8,62.57,200.79,19.93,158.91,50.78,0.5506687275204626,0.52942818758512,0.5411659084585714,0.5649611614747089,0.39370116654546017,34.45534228095534,106.30388578521624,10.785436555579327,89.77797816994598,19.992145237178466,10.608,19.48532258064516,24.877166666666668,22.333166666666667,24.692166666666665,635.9618942301,642.9656644731999,531.8105477471,549.7298652006,0.7755273333333333,1.5037403225806452,2.1035613333333334,1.9422613333333334,2.0861003333333334,0.6096212511882935,0.4516076647835798,0.4428650855323485,0.3906409788808874
4444,N,NF,N,5.820074631460011,31.4,44.8,23.8,89.64,111.66,147.84,166.12,29.24,0.635020047021092,0.7601675953608844,0.5888153449251181,0.5437492585129362,0.5776326597821473,56.92319701497069,84.88031369799636,87.05046059372947,90.32762682416896,16.889978972029986,6.564166666666667,16.21983870967742,20.487666666666666,24.497,20.8525,607.3496145629999,582.4369993505,547.1898768016,539.2338772585999,0.6570686666666666,1.3021474193548388,1.7949213333333331,2.2934166666666664,1.7495933333333333,0.7841148020750839,0.552960379127573,0.4033797247040204,0.4928375491224066
5236,N,X1,N,3.820074631460011,38,36,26,95.44,84.69,143.07999999999998,140.78,31.87,0.6062765189405882,0.6313649976533939,0.7611348942826256,0.6853003142332162,0.5035182194832798,57.86303096768974,53.47030165126593,108.90318067395806,96.47657823775218,16.047125654932128,12.497333333333334,15.408548387096774,19.358999999999998,21.354833333333332,16.501333333333335,602.0692436266,562.8966440964,523.9744658029,487.85509020449996,0.9712763333333334,1.2915670967741935,1.651046,1.8620283333333332,1.3033936666666666,0.8659799252213092,0.5824917540773242,0.46741109954292553,0.6270510888731051
3812,Y,X1,N,5.750074631460011,34,55,11,178.45,79.7,153.62,75.96,7.37,0.5973182357691741,0.6246459107338073,0.5375185907447673,0.24163355493412195,0.08560609531334552,106.5914391730091,49.78427908548444,82.57360591021116,18.3544848327959,0.6309169224593565,12.782,19.989838709677418,22.788666666666668,22.1865,23.107166666666664,637.0836468412,582.1847325903,622.174531895,573.5571971536,1.0248706666666667,1.6531432258064518,2.0226243333333334,1.952449,1.90215,0.5965636199847819,0.47240452515868364,0.5229405577116178,0.4456668124932651
5355,N,NF,N,6.907355079737801,6.7,20.7,72.6,80.17999999999999,60.92,75.34,60.58,142.46,0.49810030504535935,0.5448014892255817,0.4822901536849038,0.44395127466355094,0.5067991894551794,39.93768245853691,33.18930672362244,36.335740178620654,26.894568219117915,72.19861252978487,7.135166666666667,14.208548387096775,19.0605,24.416333333333334,19.734,672.5301237927,658.9146838509,619.6500500272,567.8993599877,0.6394093333333333,1.0144761290322581,1.3893763333333333,1.8600406666666667,1.484672,0.977872775439373,0.6607458617171457,0.44134056898705587,0.5466557385332164
2060,Y,X1,N,3.103407964460011,22,32,46,84.19,114.14,79.31,173.55,73.53,0.6660315081559496,0.678455459084045,0.6954701420329854,0.7682796919660388,0.6925015483652789,56.073192671649394,77.4389060998529,55.15773696463607,133.33494054070604,50.919638851298956,7.361,12.49758064516129,17.507166666666667,19.3885,20.477166666666665,562.4533640492,595.6330028903,551.6443389466999,526.953178901,0.7000716666666668,1.0238193548387096,1.457647,1.6716196666666667,1.7550416666666668,1.1580558212082042,0.7144671777682369,0.5709744801304482,0.49733989074406537
3118,N,NF,N,4.490074631460011,30,44,26,58.68,130.57,133.93,187.17,130,0.5936366729967728,0.6151055372921514,0.7631151482024237,0.6388881421012169,0.5964008047716534,34.83459997145063,80.31433000423621,102.2040117987506,119.58069355708476,77.53210462031494,8.309,14.17274193548387,17.507166666666667,19.209666666666667,15.450666666666667,723.1463303058,576.1350047833,581.7807513301,456.23126972299997,0.733768,1.124954193548387,1.4027816666666668,1.517122,1.224224,1.1242781496848344,0.6836094750647919,0.5919548088600353,0.6557943780841928
3289,Y,X1,N,0.711931973385314,15,75,10,50.61,36.870000000000005,164.65,94.35,43.61,0.45608863174506004,0.42599225229703175,0.7227106277974903,0.5404910706407584,0.4474445827657694,23.082645652617487,15.706334342191562,118.99430486685678,50.99533251495555,19.513058254415206,10.331,18.161290322580644,18.949166666666667,22.942333333333334,25.794666666666668,670.0998850694999,558.9174413920999,653.8809902698999,563.8649080636,0.9249273333333333,1.2325990322580644,1.5788273333333334,1.9114570000000002,2.360564333333333,0.6896956559865202,0.591137947230025,0.5154678189499993,0.3832452059617498
